,S,E,I,R,country,date,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
0,60461826,0.0,0.0,0.0,italy,2020-02-10,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
1,60461826,0.0,0.0,0.0,italy,2020-02-11,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
2,60461826,0.0,0.0,0.0,italy,2020-02-12,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
3,60461826,0.0,0.0,0.0,italy,2020-02-13,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
4,60461826,0.0,0.0,0.0,italy,2020-02-14,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
5,60461826,0.0,0.0,0.0,italy,2020-02-15,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
6,60461826,0.0,0.0,0.0,italy,2020-02-16,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
7,60461826,0.0,0.0,0.0,italy,2020-02-17,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
8,60461826,0.0,0.0,0.0,italy,2020-02-18,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
9,60461826,0.0,0.0,0.0,italy,2020-02-19,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
10,60461826,0.0,0.0,0.0,italy,2020-02-20,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,3.0,,,,,,,,,,3.0,0.0,14.0,	
11,60461826,0.0,0.0,2.0,italy,2020-02-21,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,"'Istituzione della zona rossa nei seguenti comuni: Codogno, Castiglione d’Adda, Casalpusterlengo, Fombio, Maleo, Somaglia, Bertonico, Terranova dei Passerini, Castelgerundo e San Fiorano in provincia di Lodi; Vò Euganea in provincia di Padova.?
Non è consentito l'ingresso nè l'uscita di persone da questi comuni.'     https://www.nextquotidiano.it/coronavirus-dove-sono-i-venti-contagiati-in-italia/",3.0,,,,,,,,,,3.0,0.0,24.0,	
12,60461826,0.0,0.0,4.0,italy,2020-02-22,ITA,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,,3.0,,,,,,,,,,17.0,0.0,24.0,	
13,60461826,0.0,0.0,5.0,italy,2020-02-23,ITA,2.0,0.0,https://www.wired.co.uk/article/coronavirus-italy,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,,3.0,,,,,,,,,,79.0,2.0,33.0,	
14,60461826,0.0,0.0,8.0,italy,2020-02-24,ITA,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,,3.0,,,,,,,,,,132.0,2.0,33.0,	
15,60461826,0.0,0.0,13.0,italy,2020-02-25,ITA,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,,3.0,,,,,,,,,,229.0,6.0,33.0,	
16,60461826,0.0,0.0,15.0,italy,2020-02-26,ITA,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,,3.0,,,,,,,,,,322.0,11.0,33.0,	
17,60461826,0.0,0.0,62.0,italy,2020-02-27,ITA,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,,2.0,0.0,,3.0,,,,,,,,,,400.0,12.0,33.0,	
18,60461826,0.0,822.0,67.0,italy,2020-02-28,ITA,2.0,0.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",0.0,,,0.0,,,1.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5461,2.0,0.0,,3.0,,100000000.0,900 million euro support https://www.cnbc.com/2020/03/03/italy-to-spend-3point6-billion-euros-to-help-virus-hit-economy.html,,,,,,,650.0,17.0,57.0,	
19,60461826,0.0,1049.0,79.0,italy,2020-02-29,ITA,2.0,0.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",0.0,,,0.0,,,1.0,1.0,,2.0,0.0,,3.0,,,,,,,,,,888.0,21.0,57.0,	
20,60461826,0.0,1570.0,124.0,italy,2020-03-01,ITA,2.0,0.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",1.0,0.0,https://www.wired.co.uk/article/coronavirus-italy,0.0,,,1.0,1.0,,2.0,0.0,,3.0,,4000000000.0,"3.6 bn euro stimulus package announced + tax cuts, tax credits for companies that report a 25% drop in revenues. In addition to support package that was announced on 28/2. https://www.cnbc.com/2020/03/03/italy-to-spend-3point6-billion-euros-to-help-virus-hit-economy.html",,,,,,,1128.0,29.0,62.0,	
21,60461826,0.0,1835.0,201.0,italy,2020-03-02,ITA,2.0,0.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",1.0,0.0,,0.0,,,1.0,1.0,,2.0,0.0,,3.0,,,,,,,,,,1689.0,35.0,62.0,	
22,60461826,822.0,2263.0,239.0,italy,2020-03-03,ITA,2.0,0.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",1.0,0.0,,0.0,,,1.0,1.0,,2.0,0.0,,3.0,,,,,,,,,,1835.0,52.0,62.0,	
23,60461826,1049.0,2706.0,383.0,italy,2020-03-04,ITA,2.0,1.0,https://www.theguardian.com/world/2020/mar/04/italy-orders-closure-of-schools-and-universities-due-to-coronavirus,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,https://www.theguardian.com/world/2020/mar/04/italy-orders-closure-of-schools-and-universities-due-to-coronavirus,,0.0,,3.0,,,,,,,,,,2502.0,80.0,67.0,	
24,60461826,1570.0,3296.0,562.0,italy,2020-03-05,ITA,2.0,1.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,,,0.0,,3.0,,,,,,,,,,3089.0,107.0,67.0,	
25,60461826,1835.0,3916.0,720.0,italy,2020-03-06,ITA,2.0,1.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,,,0.0,,3.0,,,,,,,,,,3858.0,148.0,67.0,	
26,60461826,2263.0,5061.0,822.0,italy,2020-03-07,ITA,2.0,1.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5468,,0.0,,3.0,,,,,,,,,,4636.0,197.0,67.0,	
27,60461826,2706.0,6387.0,988.0,italy,2020-03-08,ITA,2.0,1.0,,2.0,0.0,"https://www.ft.com/content/8f34c332-5947-11ea-abe5-8e03987b7b20
Lockdown imposed in Lombardy and Vo: 'While individuals can leave their homes, they are not to go to school or work.'",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,https://www.nytimes.com/2020/03/08/world/europe/italy-coronavirus-quarantine.html,,0.0,,3.0,,8500000000.0,"7.5bn euro stimulus package, announced wk of 8/3. Also plan ot raise year's deficit goal to 2.5% of national output from the current 2.2% target. https://www.ft.com/content/55865732-60cb-11ea-b3f3-fe4680ea68b5",,,,,,,5883.0,233.0,67.0,	
28,60461826,3296.0,7985.0,1187.0,italy,2020-03-09,ITA,2.0,1.0,,2.0,1.0,"On 9 March 2020, the government of Italy under Prime Minister Giuseppe Conte imposed a national quarantine, restricting the movement of the population except for necessity, work, and health circumstances, in response to the growing pandemic of COVID-19 in the country. Additional lockdown restrictions mandated the temporary closure of non-essential shops and businesses. 
https://en.wikipedia.org/wiki/2020_Italy_coronavirus_lockdown",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,,,0.0,,3.0,,,,,,,,,,7375.0,366.0,71.0,	
29,60461826,3916.0,8514.0,1635.0,italy,2020-03-10,ITA,2.0,1.0,,2.0,1.0,"On 9 March 2020, the government of Italy under Prime Minister Giuseppe Conte imposed a national quarantine, restricting the movement of the population except for necessity, work, and health circumstances, in response to the growing pandemic of COVID-19 in the country. Additional lockdown restrictions mandated the temporary closure of non-essential shops and businesses. 
https://en.wikipedia.org/wiki/2020_Italy_coronavirus_lockdown",2.0,1.0,"'Il Governo, con la firma del DPCM del 4 marzo, mira a ridurre gli assembramenti su tutto il territorio nazionale, Di seguito sono elencati i punti principali del provvedimento:
- Sono sospesi i congressi, le riunioni, i meeting e gli eventi sociali, in cui è coinvolto personale sanitario o personale incaricato dello svolgimento di servizi pubblici essenziali o di pubblica utilità;
- Sono sospese le manifestazioni, gli eventi e gli spettacoli di qualsiasi natura;
- Sono sospesi altresì gli eventi e le competizioni sportive di ogni ordine e disciplina, svolti in ogni luogo, sia pubblico sia privato. Resta comunque consentito lo svolgimento dei predetti eventi e competizioni.'https://www.politicovid.com/italia;http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",0.0,,,1.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=1; https://www.iss.it/documents/20126/0/Poster+Raccomandazioni+isolamento+rev+12+marzo+%281%29.pdf/d409de34-8bba-a220-10e8-e7e8a33963c3?t=1584027346339 - public health poster ,,0.0,,3.0,,2700000000.0,Increased to 10bn euro from 7.5bn announcement a few days earlier. Also announced a moratorium on debt payments such as mortgages during the outbreak. https://www.ft.com/content/21d94d40-6251-11ea-a6cd-df28cc3c6a68,,,,,,,9172.0,464.0,71.0,	
30,60461826,5061.0,10590.0,1872.0,italy,2020-03-11,ITA,2.0,1.0,https://www.gov.uk/foreign-travel-advice/italy,2.0,1.0,"https://www.gov.uk/foreign-travel-advice/italy  (All are suspended with the exception of grocery stores, pharmacies, pet shops, newsstands, computer stores, petrol stations, hardware, laundry and drycleaners, banks) http://www.italia.it/en/useful-info/covid-19-information-and-updates-for-tourists.html",2.0,1.0,https://www.gov.uk/foreign-travel-advice/italy,0.0,,https://www.gov.uk/foreign-travel-advice/italy,1.0,1.0,,2.0,0.0,,3.0,,,,,,,,,,10149.0,631.0,81.0,	
31,60461826,6387.0,12839.0,2274.0,italy,2020-03-12,ITA,2.0,1.0,https://www.medscape.com/viewarticle/926777,2.0,1.0,https://www.medscape.com/viewarticle/926777,2.0,1.0,https://www.medscape.com/viewarticle/926777,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,2.0,1.0,http://www.italia.it/en/useful-info/covid-19-information-and-updates-for-tourists.html,3.0,,,,,,,,,,12462.0,827.0,90.0,	
32,60461826,7985.0,14955.0,2705.0,italy,2020-03-13,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,15113.0,1016.0,90.0,	
33,60461826,8514.0,17750.0,3407.0,italy,2020-03-14,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,2.0,1.0,,3.0,,,,,,,,,,17660.0,1268.0,90.0,	
34,60461826,10590.0,20603.0,4144.0,italy,2020-03-15,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,17750.0,1441.0,90.0,	
35,60461826,12839.0,23073.0,4907.0,italy,2020-03-16,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,,2.0,1.0,https://www.gov.uk/foreign-travel-advice/italy,3.0,https://www.gov.uk/foreign-travel-advice/italy,,,,,,,,,23980.0,1811.0,90.0,	
36,60461826,14955.0,26062.0,5444.0,italy,2020-03-17,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,2.0,1.0,,3.0,,,,,,,,,,27980.0,2158.0,90.0,	
37,60461826,17750.0,26062.0,5444.0,italy,2020-03-18,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,31506.0,2505.0,90.0,	
38,60461826,20603.0,28710.0,7003.0,italy,2020-03-19,ITA,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,35713.0,2978.0,90.0,	
39,60461826,23073.0,33190.0,7845.0,italy,2020-03-20,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41035.0,3407.0,,	
40,60461826,26062.0,37860.0,9161.0,italy,2020-03-21,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47021.0,4032.0,,	
41,60461826,26062.0,42681.0,10897.0,italy,2020-03-22,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53578.0,4827.0,,	
42,60461826,28710.0,46638.0,12500.0,italy,2020-03-23,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59138.0,5476.0,,	
43,60461826,33190.0,50418.0,13509.0,italy,2020-03-24,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63927.0,6077.0,,	
44,60461826,37860.0,54030.0,15146.0,italy,2020-03-25,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69176.0,6820.0,,	
45,60461826,42681.0,57521.0,16865.0,italy,2020-03-26,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74386.0,7505.0,,	
46,60461826,46638.0,62013.0,18576.0,italy,2020-03-27,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80539.0,8165.0,,	
47,60461826,50418.0,66414.0,20084.0,italy,2020-03-28,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86498.0,9136.0,,	
48,60461826,54030.0,70065.0,22407.0,italy,2020-03-29,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92472.0,10023.0,,	
49,60461826,57521.0,73880.0,23809.0,italy,2020-03-30,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97689.0,10781.0,,	
50,60461826,62013.0,75528.0,26211.0,italy,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,60461826,66414.0,77635.0,28157.0,italy,2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,60461826,70065.0,80572.0,30002.0,italy,2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,60461826,73880.0,83049.0,32193.0,italy,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,60461826,75528.0,85388.0,34439.0,italy,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,60461826,77635.0,88274.0,36358.0,italy,2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,60461826,80572.0,91246.0,37702.0,italy,2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,60461826,83049.0,93187.0,39360.0,italy,2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,60461826,85388.0,94067.0,41519.0,italy,2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60461826,88274.0,95262.0,44160.0,italy,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,11589623,0.0,0.0,0.0,belgium,2020-02-10,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
61,11589623,0.0,0.0,0.0,belgium,2020-02-11,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
62,11589623,0.0,0.0,0.0,belgium,2020-02-12,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
63,11589623,0.0,0.0,0.0,belgium,2020-02-13,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
64,11589623,0.0,0.0,0.0,belgium,2020-02-14,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
65,11589623,0.0,0.0,1.0,belgium,2020-02-15,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
66,11589623,0.0,0.0,1.0,belgium,2020-02-16,BEL,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.0,	
